date,value,series
2023-09-08,4045.83,exchange_rate
2023-09-09,4012.26,exchange_rate
2023-09-12,3997.74,exchange_rate
2023-09-13,3993.53,exchange_rate
2023-09-14,3950.92,exchange_rate
2023-09-15,3926.59,exchange_rate
2023-09-16,3928.28,exchange_rate
2023-09-19,3905.95,exchange_rate
2023-09-20,3902.54,exchange_rate
2023-09-21,3907.21,exchange_rate
2023-09-22,3948.25,exchange_rate
2023-09-23,3948.7,exchange_rate
2023-09-26,4052.54,exchange_rate
2023-09-27,4068.73,exchange_rate
2023-09-28,4093.6,exchange_rate
2023-09-29,4085.57,exchange_rate
2023-09-30,4053.76,exchange_rate
2023-10-03,4141.43,exchange_rate
2023-10-04,4187.01,exchange_rate
2023-10-05,4252.09,exchange_rate
2023-10-06,4359.4,exchange_rate
2023-10-07,4386.66,exchange_rate
2023-10-11,4231.97,exchange_rate
2023-10-12,4212.5,exchange_rate
2023-10-13,4230.61,exchange_rate
2023-10-14,4249,exchange_rate
2023-10-18,4222.09,exchange_rate
2023-10-19,4227.39,exchange_rate
2023-10-20,4249.71,exchange_rate
2023-10-21,4238.85,exchange_rate
2023-10-24,4221.39,exchange_rate
2023-10-25,4213.97,exchange_rate
2023-10-26,4201.53,exchange_rate
2023-10-27,4154.94,exchange_rate
2023-10-28,4120.62,exchange_rate
2023-10-31,4060.83,exchange_rate
2023-11-01,4114.29,exchange_rate
2023-11-02,4117.71,exchange_rate
2023-11-03,4047.11,exchange_rate
2023-11-04,3975.09,exchange_rate
2023-11-08,4005.06,exchange_rate
2023-11-09,4065.79,exchange_rate
2023-11-10,4056.94,exchange_rate
2023-11-11,4037.19,exchange_rate
2023-11-15,3963.57,exchange_rate
2023-11-16,3976.84,exchange_rate
2023-11-17,4077.44,exchange_rate
2023-11-18,4116.59,exchange_rate
2023-11-21,4033.83,exchange_rate
2023-11-22,4060.15,exchange_rate
2023-11-23,4092.33,exchange_rate
2023-11-25,4044.51,exchange_rate
2023-11-28,3989.89,exchange_rate
2023-11-29,3957.77,exchange_rate
2023-11-30,3980.67,exchange_rate
2023-12-01,4045.22,exchange_rate
2023-12-02,3983.15,exchange_rate
2023-12-05,3999.91,exchange_rate
2023-12-06,4023.21,exchange_rate
2023-12-07,3989.55,exchange_rate
2023-12-08,3998.51,exchange_rate
2023-12-12,3982.5,exchange_rate
2023-12-13,3990.88,exchange_rate
2023-12-14,3999.43,exchange_rate
2023-12-15,3955.88,exchange_rate
2023-12-16,3956.76,exchange_rate
2023-12-19,3932.59,exchange_rate
2023-12-20,3925.77,exchange_rate
2023-12-21,3948.54,exchange_rate
2023-12-22,3943.03,exchange_rate
2023-12-23,3915.43,exchange_rate
2023-12-27,3871.45,exchange_rate
2023-12-28,3844.81,exchange_rate
2023-12-29,3822.05,exchange_rate
2024-01-03,3895.53,exchange_rate
2024-01-04,3914.6,exchange_rate
2024-01-05,3927.64,exchange_rate
2024-01-06,3912.93,exchange_rate
2024-01-10,3934.13,exchange_rate
2024-01-11,3946.39,exchange_rate
2024-01-12,3929.79,exchange_rate
2024-01-13,3901.38,exchange_rate
2024-01-17,3940.85,exchange_rate
2024-01-18,3969.5,exchange_rate
2024-01-19,3939.89,exchange_rate
2024-01-20,3916.39,exchange_rate
2024-01-23,3904.49,exchange_rate
2024-01-24,3934.62,exchange_rate
2024-01-25,3929.95,exchange_rate
2024-01-26,3932.96,exchange_rate
2024-01-27,3925.26,exchange_rate
2024-01-30,3918.93,exchange_rate
2024-01-31,3925.6,exchange_rate
2024-02-01,3915.56,exchange_rate
2024-02-02,3889.05,exchange_rate
2024-02-03,3928.11,exchange_rate
2024-02-06,3975.74,exchange_rate
2024-02-07,3950.57,exchange_rate
2024-02-08,3962.23,exchange_rate
2024-02-09,3954.68,exchange_rate
2024-02-10,3926.08,exchange_rate
2024-02-13,3915.28,exchange_rate
2024-02-14,3929,exchange_rate
2024-02-15,3916.61,exchange_rate
2024-02-16,3909.89,exchange_rate
2024-02-17,3917.84,exchange_rate
2024-02-21,3912.97,exchange_rate
2024-02-22,3930.26,exchange_rate
2024-02-23,3935.64,exchange_rate
2024-02-24,3949.36,exchange_rate
2024-02-27,3963.08,exchange_rate
2024-02-28,3935.59,exchange_rate
2024-02-29,3933.56,exchange_rate
2024-03-01,3931.31,exchange_rate
2024-03-02,3934.82,exchange_rate
2024-03-05,3948.67,exchange_rate
2024-03-06,3945.32,exchange_rate
2024-03-07,3932.55,exchange_rate
2024-03-08,3920.79,exchange_rate
2024-03-09,3905.45,exchange_rate
2024-03-12,3907.81,exchange_rate
2024-03-13,3919.86,exchange_rate
2024-03-14,3908.02,exchange_rate
2024-03-15,3899.39,exchange_rate
2024-03-16,3884.64,exchange_rate
2024-03-19,3880.59,exchange_rate
2024-03-20,3894.37,exchange_rate
2024-03-21,3886.94,exchange_rate
2024-03-22,3888.02,exchange_rate
2024-03-23,3901.51,exchange_rate
2024-03-27,3865.97,exchange_rate
2024-03-28,3842.3,exchange_rate
2024-04-02,3863.05,exchange_rate
2024-04-03,3845.22,exchange_rate
2024-04-04,3812.13,exchange_rate
2024-04-05,3775.37,exchange_rate
2024-04-06,3764.23,exchange_rate
2024-04-09,3768.8,exchange_rate
2024-04-10,3763.43,exchange_rate
2024-04-11,3815.44,exchange_rate
2024-04-12,3820.1,exchange_rate
2024-04-13,3864.97,exchange_rate
2024-04-16,3889.58,exchange_rate
2024-04-17,3938.11,exchange_rate
2024-04-18,3901.94,exchange_rate
2024-04-19,3918.23,exchange_rate
2024-04-20,3937.13,exchange_rate
2024-04-23,3924.82,exchange_rate
2024-04-24,3910.01,exchange_rate
2024-04-25,3935.65,exchange_rate
2024-04-26,3964.59,exchange_rate
2024-04-27,3926.02,exchange_rate
2024-04-30,3873.44,exchange_rate
2024-05-01,3899.07,exchange_rate
2024-05-03,3898.62,exchange_rate
2024-05-04,3895.41,exchange_rate
2024-05-07,3894.23,exchange_rate
2024-05-08,3884.84,exchange_rate
2024-05-09,3902.63,exchange_rate
2024-05-10,3900.38,exchange_rate
2024-05-11,3888.21,exchange_rate
2024-05-15,3861.82,exchange_rate
2024-05-16,3825.42,exchange_rate
2024-05-17,3828.98,exchange_rate
2024-05-18,3832.26,exchange_rate
2024-05-21,3822.39,exchange_rate
2024-05-22,3814.94,exchange_rate
2024-05-23,3829.59,exchange_rate
2024-05-24,3837.58,exchange_rate
2024-05-25,3878.07,exchange_rate
2024-05-29,3853.09,exchange_rate
2024-05-30,3867.02,exchange_rate
2024-05-31,3874.32,exchange_rate
2024-06-01,3860.92,exchange_rate
2024-06-05,3909.65,exchange_rate
2024-06-06,3927.91,exchange_rate
2024-06-07,3938.53,exchange_rate
2024-06-08,3944.14,exchange_rate
2024-06-12,3960.83,exchange_rate
2024-06-13,4023.26,exchange_rate
2024-06-14,4107.52,exchange_rate
2024-06-15,4151.55,exchange_rate
2024-06-18,4144.63,exchange_rate
2024-06-19,4101.87,exchange_rate
2024-06-21,4175.96,exchange_rate
2024-06-22,4143.72,exchange_rate
2024-06-25,4104.38,exchange_rate
2024-06-26,4093.66,exchange_rate
2024-06-27,4133.61,exchange_rate
2024-06-28,4158.1,exchange_rate
2024-06-29,4148.04,exchange_rate
2024-07-03,4130.03,exchange_rate
2024-07-04,4096.09,exchange_rate
2024-07-06,4093.72,exchange_rate
2024-07-09,4052.99,exchange_rate
2024-07-10,4022.05,exchange_rate
2024-07-11,3979.91,exchange_rate
2024-07-12,3968.87,exchange_rate
2024-07-13,3944.97,exchange_rate
2024-07-16,3948.41,exchange_rate
2024-07-17,3977.63,exchange_rate
2024-07-18,4011.19,exchange_rate
2024-07-19,4036.73,exchange_rate
2024-07-20,4040.2,exchange_rate
2024-07-23,4006.01,exchange_rate
2024-07-24,4010.53,exchange_rate
2024-07-25,4047.66,exchange_rate
2024-07-26,4035,exchange_rate
2024-07-27,4014.56,exchange_rate
2024-07-30,4059.91,exchange_rate
2024-07-31,4089.05,exchange_rate
2024-08-01,4060.34,exchange_rate
2024-08-02,4057.14,exchange_rate
2024-08-03,4110.37,exchange_rate
2024-08-06,4184.3,exchange_rate
2024-08-07,4136.27,exchange_rate
2024-08-09,4100.79,exchange_rate
2024-08-10,4064.51,exchange_rate
2024-08-13,4063.26,exchange_rate
2024-08-14,4038.87,exchange_rate
2024-08-15,4021.1,exchange_rate
2024-08-16,4014.18,exchange_rate
2024-08-17,4021.63,exchange_rate
2024-08-21,4011.37,exchange_rate
2024-08-22,4013.98,exchange_rate
2024-08-23,4064.03,exchange_rate
2024-08-24,4030.52,exchange_rate
2024-08-27,4023.92,exchange_rate
2024-08-28,4045.64,exchange_rate
2024-08-29,4065.34,exchange_rate
2024-08-30,4132.11,exchange_rate
2024-08-31,4160.31,exchange_rate
2024-09-04,4185.8,exchange_rate
2024-09-05,4185.82,exchange_rate
2024-09-06,4172.5,exchange_rate
2024-09-07,4149.79,exchange_rate
2024-09-10,4220.68,exchange_rate
2024-09-11,4285.61,exchange_rate
2024-09-12,4278.28,exchange_rate
2024-09-13,4236.63,exchange_rate
2024-09-14,4172.13,exchange_rate
2024-09-17,4220.58,exchange_rate
2024-09-18,4239.33,exchange_rate
2024-09-19,4189.46,exchange_rate
2024-09-20,4175.1,exchange_rate
2024-09-21,4156.89,exchange_rate
2024-09-24,4155.31,exchange_rate
2024-09-25,4139.43,exchange_rate
2024-09-26,4192.74,exchange_rate
2024-09-27,4188.11,exchange_rate
2024-09-28,4164.21,exchange_rate
