date,value,series
2018-04-01,105.02408338524315,ise_sa
2018-05-01,105.60678709946092,ise_sa
2018-06-01,106.21168346818584,ise_sa
2018-07-01,105.99792608757485,ise_sa
2018-08-01,107.50868730311439,ise_sa
2018-09-01,107.12088942203155,ise_sa
2018-10-01,107.26319095904164,ise_sa
2018-11-01,107.55909646916702,ise_sa
2018-12-01,107.26006258276952,ise_sa
2019-01-01,107.91813611442846,ise_sa
2019-02-01,108.87567589859182,ise_sa
2019-03-01,107.51619576015348,ise_sa
2019-04-01,108.97197290791694,ise_sa
2019-05-01,110.03628733480477,ise_sa
2019-06-01,108.8401803918832,ise_sa
2019-07-01,110.48451422893405,ise_sa
2019-08-01,110.41744176611468,ise_sa
2019-09-01,109.51368545933897,ise_sa
2019-10-01,110.53579357898687,ise_sa
2019-11-01,110.05081460557481,ise_sa
2019-12-01,110.46053985439566,ise_sa
2020-01-01,111.57333074357354,ise_sa
2020-02-01,111.70190722613049,ise_sa
2020-03-01,100.7416262874008,ise_sa
2020-04-01,86.87344982719452,ise_sa
2020-05-01,90.92776999597277,ise_sa
2020-06-01,95.51963598296966,ise_sa
2020-07-01,98.87909006132547,ise_sa
2020-08-01,99.25617941656462,ise_sa
2020-09-01,102.78298257950962,ise_sa
2020-10-01,105.3345211278782,ise_sa
2020-11-01,106.07979132273238,ise_sa
2020-12-01,108.1126522305508,ise_sa
2021-01-01,107.64153165352982,ise_sa
2021-02-01,109.91387729566084,ise_sa
2021-03-01,111.90508718855492,ise_sa
2021-04-01,108.70234290235565,ise_sa
2021-05-01,102.84725668898609,ise_sa
2021-06-01,110.5666744158409,ise_sa
2021-07-01,111.96164637911718,ise_sa
2021-08-01,110.93569570633022,ise_sa
2021-09-01,116.73698361636448,ise_sa
2021-10-01,115.80388635206485,ise_sa
2021-11-01,117.16891673289732,ise_sa
2021-12-01,119.06187852424424,ise_sa
2022-01-01,115.85774548156098,ise_sa
2022-02-01,117.43881991310916,ise_sa
2022-03-01,119.52604972139491,ise_sa
2022-04-01,119.6818790968353,ise_sa
2022-05-01,119.8696178760206,ise_sa
2022-06-01,119.3957958402587,ise_sa
2022-07-01,118.55169378662282,ise_sa
2022-08-01,120.39684374441109,ise_sa
2022-09-01,121.68074526209742,ise_sa
2022-10-01,120.23900599893685,ise_sa
2022-11-01,117.23765836672304,ise_sa
2022-12-01,119.54636920272821,ise_sa
2023-01-01,120.54109093923766,ise_sa
2023-02-01,120.62072679801834,ise_sa
2023-03-01,121.0505920656574,ise_sa
2023-04-01,118.52019993166019,ise_sa
2023-05-01,120.11863349944016,ise_sa
2023-06-01,122.6706241891191,ise_sa
2023-07-01,119.26239456267864,ise_sa
2023-08-01,121.05924023535262,ise_sa
2023-09-01,121.19915514738055,ise_sa
2023-10-01,119.35529241582488,ise_sa
2023-11-01,121.80859602039813,ise_sa
2023-12-01,120.66023684868294,ise_sa
